Localité;;"T18M3PR [°C]";"T18M3PR [%HR]"
"Groupe de points de mesure";;;
Zone;;;
"Limite inférieure";;15,0;15,0
20/08/2022;20:45:00;23,6;57,4
20/08/2022;21:00:00;23,6;57,5
20/08/2022;21:15:00;23,6;57,7
20/08/2022;21:30:00;23,6;57,8
20/08/2022;21:45:00;23,6;57,9
20/08/2022;22:00:00;23,6;58,1
20/08/2022;22:15:00;23,6;58,2
20/08/2022;22:30:00;23,6;58,2
20/08/2022;22:45:00;23,6;58,3
20/08/2022;23:00:00;23,6;58,4
20/08/2022;23:15:00;23,6;58,6
20/08/2022;23:30:00;23,6;58,7
20/08/2022;23:45:00;23,7;58,8
21/08/2022;00:00:00;23,7;58,9
21/08/2022;00:15:00;23,7;59,0
21/08/2022;00:30:00;23,7;59,1
21/08/2022;00:45:00;23,7;59,1
21/08/2022;01:00:00;23,7;59,1
21/08/2022;01:15:00;23,7;59,2
21/08/2022;01:30:00;23,7;59,2
21/08/2022;01:45:00;23,7;59,2
21/08/2022;02:00:00;23,7;59,3
21/08/2022;02:15:00;23,7;59,3
21/08/2022;02:30:00;23,7;59,4
21/08/2022;02:45:00;23,7;59,6
21/08/2022;03:00:00;23,7;59,5
21/08/2022;03:15:00;23,7;59,5
21/08/2022;03:30:00;23,7;59,6
21/08/2022;03:45:00;23,7;59,7
21/08/2022;04:00:00;23,8;59,7
21/08/2022;04:15:00;23,7;59,7
21/08/2022;04:30:00;23,7;59,7
21/08/2022;04:45:00;23,8;59,9
21/08/2022;05:00:00;23,8;59,8
21/08/2022;05:15:00;23,8;59,8
21/08/2022;05:30:00;23,8;59,9
21/08/2022;05:45:00;23,8;60,0
21/08/2022;06:00:00;23,8;60,0
21/08/2022;06:15:00;23,8;60,1
21/08/2022;06:30:00;23,8;60,1
21/08/2022;06:45:00;23,8;60,1
21/08/2022;07:00:00;23,8;60,1
21/08/2022;07:15:00;23,8;60,1
21/08/2022;07:30:00;23,8;60,2
21/08/2022;07:45:00;23,8;60,2
21/08/2022;08:00:00;23,8;60,2
21/08/2022;08:15:00;23,8;60,3
21/08/2022;08:30:00;23,8;60,4
21/08/2022;08:45:00;23,8;60,8
21/08/2022;09:00:00;23,3;54,9
21/08/2022;09:15:00;23,0;53,4
21/08/2022;09:30:00;22,9;52,1
21/08/2022;09:45:00;22,8;50,6
21/08/2022;10:00:00;22,7;51,1
21/08/2022;10:15:00;22,7;50,9
21/08/2022;10:30:00;22,7;50,1
21/08/2022;10:45:00;22,6;49,6
21/08/2022;11:00:00;22,6;49,2
21/08/2022;11:15:00;22,5;49,4
21/08/2022;11:30:00;22,5;48,9
21/08/2022;11:45:00;22,5;50,2
21/08/2022;12:00:00;22,4;49,8
21/08/2022;12:15:00;22,4;49,3
21/08/2022;12:30:00;22,4;49,4
21/08/2022;12:45:00;22,4;48,8
21/08/2022;13:00:00;22,4;48,4
21/08/2022;13:15:00;22,3;48,2
21/08/2022;13:30:00;22,4;48,8
21/08/2022;13:45:00;22,4;47,9
21/08/2022;14:00:00;22,3;48,4
21/08/2022;14:15:00;22,2;48,2
21/08/2022;14:30:00;22,2;47,6
21/08/2022;14:45:00;22,3;48,1
21/08/2022;15:00:00;22,3;49,0
21/08/2022;15:15:00;22,2;48,9
21/08/2022;15:30:00;22,2;48,4
21/08/2022;15:45:00;22,4;49,3
21/08/2022;16:00:00;22,7;49,5
21/08/2022;16:15:00;22,9;50,5
21/08/2022;16:30:00;23,0;51,4
21/08/2022;16:45:00;23,1;52,5
21/08/2022;17:00:00;23,1;52,9
21/08/2022;17:15:00;23,2;53,7
21/08/2022;17:30:00;23,2;54,4
21/08/2022;17:45:00;23,2;55,4
21/08/2022;18:00:00;23,3;55,6
21/08/2022;18:15:00;23,3;56,4
21/08/2022;18:30:00;23,3;56,8
21/08/2022;18:45:00;23,4;56,7
21/08/2022;19:00:00;23,4;56,9
21/08/2022;19:15:00;23,4;57,4
21/08/2022;19:30:00;23,4;57,8
21/08/2022;19:45:00;23,4;57,9
21/08/2022;20:00:00;23,5;58,5
21/08/2022;20:15:00;23,5;58,5
21/08/2022;20:30:00;23,5;58,7
21/08/2022;20:45:00;23,5;58,7
21/08/2022;21:00:00;23,5;58,4
21/08/2022;21:15:00;23,5;58,5
21/08/2022;21:30:00;23,5;58,6
21/08/2022;21:45:00;23,5;58,6
21/08/2022;22:00:00;23,6;58,7
21/08/2022;22:15:00;23,5;58,8
21/08/2022;22:30:00;23,6;58,9
21/08/2022;22:45:00;23,6;59,1
21/08/2022;23:00:00;23,6;59,2
21/08/2022;23:15:00;23,6;59,4
21/08/2022;23:30:00;23,6;60,3
21/08/2022;23:45:00;23,6;60,5
22/08/2022;00:00:00;23,6;60,5
22/08/2022;00:15:00;23,6;60,7
22/08/2022;00:30:00;23,6;60,1
22/08/2022;00:45:00;23,7;60,2
22/08/2022;01:00:00;23,7;60,5
22/08/2022;01:15:00;23,7;60,9
22/08/2022;01:30:00;23,7;61,0
22/08/2022;01:45:00;23,7;61,1
22/08/2022;02:00:00;23,7;61,1
22/08/2022;02:15:00;23,7;61,2
22/08/2022;02:30:00;23,7;61,1
22/08/2022;02:45:00;23,7;61,2
22/08/2022;03:00:00;23,7;61,2
22/08/2022;03:15:00;23,7;61,1
22/08/2022;03:30:00;23,7;61,1
22/08/2022;03:45:00;23,7;61,0
22/08/2022;04:00:00;23,8;60,9
22/08/2022;04:15:00;23,7;60,8
22/08/2022;04:30:00;23,7;60,8
22/08/2022;04:45:00;23,8;60,8
22/08/2022;05:00:00;23,8;60,8
22/08/2022;05:15:00;23,8;60,7
22/08/2022;05:30:00;23,8;60,7
22/08/2022;05:45:00;23,8;60,8
22/08/2022;06:00:00;23,8;60,9
22/08/2022;06:15:00;23,8;60,9
22/08/2022;06:30:00;23,8;61,1
22/08/2022;06:45:00;23,8;61,1
22/08/2022;07:00:00;23,8;61,1
22/08/2022;07:15:00;23,8;61,0
22/08/2022;07:30:00;23,8;61,0
22/08/2022;07:45:00;23,8;61,0
22/08/2022;08:00:00;23,8;61,0
22/08/2022;08:15:00;23,8;61,5
22/08/2022;08:30:00;23,5;58,8
22/08/2022;08:45:00;23,5;59,8
22/08/2022;09:00:00;23,5;57,7
22/08/2022;09:15:00;23,3;55,4
22/08/2022;09:30:00;23,1;54,0
22/08/2022;09:45:00;23,0;54,2
22/08/2022;10:00:00;23,0;53,0
22/08/2022;10:15:00;23,0;53,6
22/08/2022;10:30:00;23,0;53,6
22/08/2022;10:45:00;22,9;53,1
22/08/2022;11:00:00;22,8;52,6
22/08/2022;11:15:00;22,8;54,4
22/08/2022;11:30:00;22,8;54,1
22/08/2022;11:45:00;22,8;54,5
22/08/2022;12:00:00;22,8;54,1
22/08/2022;12:15:00;22,8;53,7
22/08/2022;12:30:00;22,8;53,0
22/08/2022;12:45:00;22,7;54,6
22/08/2022;13:00:00;22,8;54,8
22/08/2022;13:15:00;22,8;55,3
22/08/2022;13:30:00;22,9;57,2
22/08/2022;13:45:00;23,4;61,9
22/08/2022;14:00:00;23,6;63,2
22/08/2022;14:15:00;23,7;62,2
22/08/2022;14:30:00;23,3;59,9
22/08/2022;14:45:00;23,4;59,7
22/08/2022;15:00:00;23,5;61,5
22/08/2022;15:15:00;23,7;63,8
22/08/2022;15:30:00;23,5;59,9
22/08/2022;15:45:00;23,4;59,1
22/08/2022;16:00:00;23,2;57,1
22/08/2022;16:15:00;23,1;55,9
22/08/2022;16:30:00;23,1;57,0
22/08/2022;16:45:00;23,1;55,8
22/08/2022;17:00:00;23,0;54,8
22/08/2022;17:15:00;22,9;53,7
22/08/2022;17:30:00;23,2;58,9
22/08/2022;17:45:00;23,5;58,3
22/08/2022;18:00:00;23,6;60,4
22/08/2022;18:15:00;23,6;60,4
22/08/2022;18:30:00;23,6;61,0
22/08/2022;18:45:00;23,6;61,1
22/08/2022;19:00:00;23,6;61,6
22/08/2022;19:15:00;23,6;61,7
22/08/2022;19:30:00;23,7;61,7
22/08/2022;19:45:00;23,7;62,0
22/08/2022;20:00:00;23,7;62,1
22/08/2022;20:15:00;23,7;62,1
22/08/2022;20:30:00;23,7;62,2
22/08/2022;20:45:00;23,7;62,0
22/08/2022;21:00:00;23,7;62,3
22/08/2022;21:15:00;23,8;62,9
22/08/2022;21:30:00;23,8;62,6
22/08/2022;21:45:00;23,8;62,4
22/08/2022;22:00:00;23,8;62,6
22/08/2022;22:15:00;23,8;62,4
22/08/2022;22:30:00;23,8;62,5
22/08/2022;22:45:00;23,8;62,5
22/08/2022;23:00:00;23,8;62,2
22/08/2022;23:15:00;23,8;62,3
22/08/2022;23:30:00;23,9;62,1
22/08/2022;23:45:00;23,9;62,2
23/08/2022;00:00:00;23,9;62,2
23/08/2022;00:15:00;23,9;62,1
23/08/2022;00:30:00;23,9;62,2
23/08/2022;00:45:00;23,9;62,2
23/08/2022;01:00:00;23,9;62,3
23/08/2022;01:15:00;23,9;62,2
23/08/2022;01:30:00;23,9;62,2
23/08/2022;01:45:00;23,9;62,2
23/08/2022;02:00:00;23,9;62,1
23/08/2022;02:15:00;23,9;62,7
23/08/2022;02:30:00;23,9;62,4
23/08/2022;02:45:00;23,9;62,5
23/08/2022;03:00:00;23,9;62,4
23/08/2022;03:15:00;24,0;62,4
23/08/2022;03:30:00;23,9;62,4
23/08/2022;03:45:00;24,0;62,3
23/08/2022;04:00:00;24,0;62,3
23/08/2022;04:15:00;24,0;61,9
23/08/2022;04:30:00;24,0;62,1
23/08/2022;04:45:00;24,0;62,2
23/08/2022;05:00:00;24,0;62,1
23/08/2022;05:15:00;24,0;62,2
23/08/2022;05:30:00;24,0;62,5
23/08/2022;05:45:00;24,0;62,3
23/08/2022;06:00:00;24,0;62,3
23/08/2022;06:15:00;24,0;62,3
23/08/2022;06:30:00;24,0;62,3
23/08/2022;06:45:00;24,0;62,3
23/08/2022;07:00:00;24,0;62,3
23/08/2022;07:15:00;24,0;62,4
23/08/2022;07:30:00;24,0;62,6
23/08/2022;07:45:00;24,0;62,5
23/08/2022;08:00:00;24,0;62,4
23/08/2022;08:15:00;24,0;62,5
23/08/2022;08:30:00;24,0;62,5
23/08/2022;08:45:00;24,0;62,6
23/08/2022;09:00:00;23,9;62,4
23/08/2022;09:15:00;23,6;61,2
23/08/2022;09:30:00;23,4;59,4
23/08/2022;09:45:00;23,6;60,4
23/08/2022;10:00:00;23,7;61,4
23/08/2022;10:15:00;23,5;62,2
23/08/2022;10:30:00;23,5;61,3
23/08/2022;10:45:00;23,4;60,7
23/08/2022;11:00:00;23,3;59,6
23/08/2022;11:15:00;23,4;59,2
23/08/2022;11:30:00;23,4;57,9
23/08/2022;11:45:00;23,1;55,5
23/08/2022;12:00:00;23,1;55,2
23/08/2022;12:15:00;23,1;54,3
23/08/2022;12:30:00;23,0;52,6
23/08/2022;12:45:00;22,9;52,2
23/08/2022;13:00:00;22,9;52,2
23/08/2022;13:15:00;22,8;52,3
23/08/2022;13:30:00;22,9;53,1
23/08/2022;13:45:00;22,9;52,6
23/08/2022;14:00:00;22,9;51,6
23/08/2022;14:15:00;22,8;52,0
23/08/2022;14:30:00;22,8;51,5
23/08/2022;14:45:00;22,8;51,4
23/08/2022;15:00:00;22,9;50,9
23/08/2022;15:15:00;23,2;56,0
23/08/2022;15:30:00;23,6;56,5
23/08/2022;15:45:00;23,5;56,5
23/08/2022;16:00:00;23,3;56,4
23/08/2022;16:15:00;23,2;55,7
23/08/2022;16:30:00;23,2;55,9
23/08/2022;16:45:00;23,1;54,6
23/08/2022;17:00:00;23,1;55,3
23/08/2022;17:15:00;23,1;55,9
23/08/2022;17:30:00;23,2;56,0
23/08/2022;17:45:00;23,3;55,3
23/08/2022;18:00:00;23,3;54,9
23/08/2022;18:15:00;23,4;55,9
23/08/2022;18:30:00;23,4;56,3
23/08/2022;18:45:00;23,6;56,6
23/08/2022;19:00:00;23,7;56,5
23/08/2022;19:15:00;23,7;56,8
23/08/2022;19:30:00;23,8;57,0
23/08/2022;19:45:00;23,8;57,1
23/08/2022;20:00:00;23,8;57,4
23/08/2022;20:15:00;23,9;57,6
23/08/2022;20:30:00;23,9;57,7
23/08/2022;20:45:00;23,9;57,8
23/08/2022;21:00:00;23,9;58,0
23/08/2022;21:15:00;23,9;58,2
23/08/2022;21:30:00;23,9;58,3
23/08/2022;21:45:00;23,9;58,3
23/08/2022;22:00:00;23,9;58,4
23/08/2022;22:15:00;23,9;58,5
23/08/2022;22:30:00;23,9;58,4
23/08/2022;22:45:00;24,0;58,6
23/08/2022;23:00:00;24,0;58,6
23/08/2022;23:15:00;24,0;58,6
23/08/2022;23:30:00;24,0;58,7
23/08/2022;23:45:00;24,0;58,8
24/08/2022;00:00:00;24,0;58,8
24/08/2022;00:15:00;24,0;58,9
24/08/2022;00:30:00;24,0;59,1
24/08/2022;00:45:00;24,0;59,0
24/08/2022;01:00:00;24,0;59,1
24/08/2022;01:15:00;24,0;59,2
24/08/2022;01:30:00;24,0;59,2
24/08/2022;01:45:00;24,1;59,2
24/08/2022;02:00:00;24,1;59,2
24/08/2022;02:15:00;24,1;59,3
24/08/2022;02:30:00;24,1;59,3
24/08/2022;02:45:00;24,1;59,3
24/08/2022;03:00:00;24,1;59,4
24/08/2022;03:15:00;24,1;59,4
24/08/2022;03:30:00;24,1;59,5
24/08/2022;03:45:00;24,1;59,5
24/08/2022;04:00:00;24,1;59,6
24/08/2022;04:15:00;24,1;59,7
24/08/2022;04:30:00;24,1;59,7
24/08/2022;04:45:00;24,1;59,7
24/08/2022;05:00:00;24,1;59,7
24/08/2022;05:15:00;24,1;59,8
24/08/2022;05:30:00;24,1;59,8
24/08/2022;05:45:00;24,2;59,8
24/08/2022;06:00:00;24,2;59,8
24/08/2022;06:15:00;24,2;59,8
24/08/2022;06:30:00;24,2;59,8
24/08/2022;06:45:00;24,2;59,8
24/08/2022;07:00:00;24,2;59,9
24/08/2022;07:15:00;24,2;59,9
24/08/2022;07:30:00;24,2;60,0
24/08/2022;07:45:00;24,2;59,9
24/08/2022;08:00:00;24,2;60,0
24/08/2022;08:15:00;24,2;60,0
24/08/2022;08:30:00;24,2;60,1
24/08/2022;08:45:00;24,2;60,8
24/08/2022;09:00:00;23,8;56,1
24/08/2022;09:15:00;23,7;54,0
24/08/2022;09:30:00;23,6;53,3
24/08/2022;09:45:00;23,5;53,1
24/08/2022;10:00:00;23,6;53,1
24/08/2022;10:15:00;23,7;55,4
24/08/2022;10:30:00;23,7;54,0
24/08/2022;10:45:00;23,6;54,1
24/08/2022;11:00:00;23,6;53,8
24/08/2022;11:15:00;23,6;53,3
24/08/2022;11:30:00;23,6;53,4
24/08/2022;11:45:00;23,5;53,1
24/08/2022;12:00:00;23,6;52,8
24/08/2022;12:15:00;23,6;51,9
24/08/2022;12:30:00;23,6;52,4
24/08/2022;12:45:00;23,5;52,2
24/08/2022;13:00:00;23,5;51,9
24/08/2022;13:15:00;23,4;52,0
24/08/2022;13:30:00;23,4;51,9
24/08/2022;13:45:00;23,4;52,2
24/08/2022;14:00:00;23,5;51,9
24/08/2022;14:15:00;23,5;51,5
24/08/2022;14:30:00;23,4;51,4
24/08/2022;14:45:00;23,4;51,2
24/08/2022;15:00:00;23,4;51,1
24/08/2022;15:15:00;23,4;50,7
24/08/2022;15:30:00;23,4;50,7
24/08/2022;15:45:00;23,4;51,1
24/08/2022;16:00:00;23,4;50,6
24/08/2022;16:15:00;23,7;51,5
24/08/2022;16:30:00;24,0;52,6
24/08/2022;16:45:00;24,1;53,9
24/08/2022;17:00:00;24,1;56,0
24/08/2022;17:15:00;23,9;54,7
24/08/2022;17:30:00;23,8;54,1
24/08/2022;17:45:00;23,9;54,3
24/08/2022;18:00:00;24,0;54,1
24/08/2022;18:15:00;24,0;54,1
24/08/2022;18:30:00;24,1;54,4
24/08/2022;18:45:00;24,1;54,8
24/08/2022;19:00:00;24,1;55,0
24/08/2022;19:15:00;24,1;55,2
24/08/2022;19:30:00;24,1;55,4
24/08/2022;19:45:00;24,2;55,7
24/08/2022;20:00:00;24,2;55,9
24/08/2022;20:15:00;24,2;56,1
24/08/2022;20:30:00;24,2;56,3
24/08/2022;20:45:00;24,2;56,6
24/08/2022;21:00:00;24,2;56,6
24/08/2022;21:15:00;24,2;56,8
24/08/2022;21:30:00;24,2;57,1
24/08/2022;21:45:00;24,2;57,2
24/08/2022;22:00:00;24,3;57,4
24/08/2022;22:15:00;24,2;57,4
24/08/2022;22:30:00;24,3;57,6
24/08/2022;22:45:00;24,3;57,8
24/08/2022;23:00:00;24,3;57,8
24/08/2022;23:15:00;24,3;58,0
24/08/2022;23:30:00;24,3;58,0
24/08/2022;23:45:00;24,3;58,1
25/08/2022;00:00:00;24,3;58,2
25/08/2022;00:15:00;24,3;58,2
25/08/2022;00:30:00;24,3;58,3
25/08/2022;00:45:00;24,3;58,3
25/08/2022;01:00:00;24,3;58,4
25/08/2022;01:15:00;24,3;58,3
25/08/2022;01:30:00;24,3;58,4
25/08/2022;01:45:00;24,3;58,5
25/08/2022;02:00:00;24,3;58,6
25/08/2022;02:15:00;24,3;58,6
25/08/2022;02:30:00;24,4;58,7
25/08/2022;02:45:00;24,4;58,7
25/08/2022;03:00:00;24,3;58,8
25/08/2022;03:15:00;24,4;58,7
25/08/2022;03:30:00;24,4;58,8
25/08/2022;03:45:00;24,4;58,8
25/08/2022;04:00:00;24,4;59,0
25/08/2022;04:15:00;24,4;59,1
25/08/2022;04:30:00;24,4;59,0
25/08/2022;04:45:00;24,4;59,1
25/08/2022;05:00:00;24,4;59,1
25/08/2022;05:15:00;24,4;59,2
25/08/2022;05:30:00;24,4;59,3
25/08/2022;05:45:00;24,4;59,3
25/08/2022;06:00:00;24,4;59,3
25/08/2022;06:15:00;24,4;59,3
25/08/2022;06:30:00;24,4;59,2
25/08/2022;06:45:00;24,4;59,2
25/08/2022;07:00:00;24,4;59,3
25/08/2022;07:15:00;24,4;59,3
25/08/2022;07:30:00;24,4;59,4
25/08/2022;07:45:00;24,4;59,6
25/08/2022;08:00:00;24,4;59,7
25/08/2022;08:15:00;24,4;60,0
25/08/2022;08:30:00;24,4;60,1
25/08/2022;08:45:00;24,4;60,9
25/08/2022;09:00:00;24,1;59,7
25/08/2022;09:15:00;24,0;60,5
25/08/2022;09:30:00;24,0;59,9
25/08/2022;09:45:00;24,0;59,7
25/08/2022;10:00:00;24,0;60,8
25/08/2022;10:15:00;23,9;61,6
25/08/2022;10:30:00;24,0;61,5
25/08/2022;10:45:00;24,2;60,8
25/08/2022;11:00:00;24,3;60,8
25/08/2022;11:15:00;24,4;61,1
25/08/2022;11:30:00;24,4;61,5
25/08/2022;11:45:00;24,4;62,0
25/08/2022;12:00:00;24,1;61,9
25/08/2022;12:15:00;24,0;61,1
25/08/2022;12:30:00;23,9;60,5
25/08/2022;12:45:00;23,9;60,3
25/08/2022;13:00:00;23,9;59,2
25/08/2022;13:15:00;23,9;59,7
25/08/2022;13:30:00;23,8;59,7
25/08/2022;13:45:00;23,8;58,9
25/08/2022;14:00:00;23,8;58,5
25/08/2022;14:15:00;23,8;58,7
25/08/2022;14:30:00;23,9;58,6
25/08/2022;14:45:00;24,0;57,9
25/08/2022;15:00:00;24,1;57,7
25/08/2022;15:15:00;24,0;57,2
25/08/2022;15:30:00;24,1;56,8
25/08/2022;15:45:00;24,0;56,4
25/08/2022;16:00:00;24,1;59,0
25/08/2022;16:15:00;24,3;58,7
25/08/2022;16:30:00;24,2;58,2
25/08/2022;16:45:00;24,2;57,7
25/08/2022;17:00:00;24,2;58,0
25/08/2022;17:15:00;24,2;58,2
25/08/2022;17:30:00;24,1;58,5
25/08/2022;17:45:00;24,1;58,3
25/08/2022;18:00:00;24,2;58,7
25/08/2022;18:15:00;24,3;60,4
25/08/2022;18:30:00;24,4;60,3
25/08/2022;18:45:00;24,4;60,5
25/08/2022;19:00:00;24,5;60,5
25/08/2022;19:15:00;24,5;60,6
25/08/2022;19:30:00;24,5;60,7
25/08/2022;19:45:00;24,5;60,8
25/08/2022;20:00:00;24,5;60,9
25/08/2022;20:15:00;24,5;61,0
25/08/2022;20:30:00;24,5;61,0
25/08/2022;20:45:00;24,5;61,1
25/08/2022;21:00:00;24,5;61,3
25/08/2022;21:15:00;24,5;61,3
25/08/2022;21:30:00;24,5;61,1
25/08/2022;21:45:00;24,6;61,0
25/08/2022;22:00:00;24,6;60,9
25/08/2022;22:15:00;24,6;60,8
25/08/2022;22:30:00;24,6;60,9
25/08/2022;22:45:00;24,6;60,9
25/08/2022;23:00:00;24,6;60,9
25/08/2022;23:15:00;24,6;60,9
25/08/2022;23:30:00;24,6;60,9
25/08/2022;23:45:00;24,6;60,9
26/08/2022;00:00:00;24,6;60,8
26/08/2022;00:15:00;24,6;60,8
26/08/2022;00:30:00;24,7;60,8
26/08/2022;00:45:00;24,7;60,9
26/08/2022;01:00:00;24,7;60,9
26/08/2022;01:15:00;24,6;60,7
26/08/2022;01:30:00;24,6;60,8
26/08/2022;01:45:00;24,6;60,9
26/08/2022;02:00:00;24,6;60,9
26/08/2022;02:15:00;24,6;61,0
26/08/2022;02:30:00;24,6;61,1
26/08/2022;02:45:00;24,6;61,3
26/08/2022;03:00:00;24,6;61,5
26/08/2022;03:15:00;24,6;61,6
26/08/2022;03:30:00;24,6;61,7
26/08/2022;03:45:00;24,6;61,7
26/08/2022;04:00:00;24,6;61,7
26/08/2022;04:15:00;24,6;61,7
26/08/2022;04:30:00;24,6;61,6
26/08/2022;04:45:00;24,6;61,6
26/08/2022;05:00:00;24,6;61,6
26/08/2022;05:15:00;24,6;61,5
26/08/2022;05:30:00;24,6;61,5
26/08/2022;05:45:00;24,6;61,5
26/08/2022;06:00:00;24,6;61,5
26/08/2022;06:15:00;24,6;61,7
26/08/2022;06:30:00;24,7;61,9
26/08/2022;06:45:00;24,6;62,1
26/08/2022;07:00:00;24,6;62,1
26/08/2022;07:15:00;24,6;62,0
26/08/2022;07:30:00;24,6;61,9
26/08/2022;07:45:00;24,6;62,0
26/08/2022;08:00:00;24,6;61,9
26/08/2022;08:15:00;24,6;62,0
26/08/2022;08:30:00;24,6;61,8
26/08/2022;08:45:00;24,2;58,5
26/08/2022;09:00:00;24,0;58,2
26/08/2022;09:15:00;23,9;56,7
26/08/2022;09:30:00;23,8;53,9
26/08/2022;09:45:00;23,9;56,3
26/08/2022;10:00:00;23,8;56,0
26/08/2022;10:15:00;23,9;55,7
26/08/2022;10:30:00;23,8;54,3
26/08/2022;10:45:00;24,0;55,6
26/08/2022;11:00:00;24,2;56,3
26/08/2022;11:15:00;24,2;56,4
26/08/2022;11:30:00;24,3;58,5
26/08/2022;11:45:00;24,4;58,8
26/08/2022;12:00:00;24,5;59,9
26/08/2022;12:15:00;24,4;59,9
26/08/2022;12:30:00;24,5;60,1
26/08/2022;12:45:00;24,5;60,3
26/08/2022;13:00:00;24,5;59,6
26/08/2022;13:15:00;24,5;59,4
26/08/2022;13:30:00;24,5;60,7
26/08/2022;13:45:00;24,5;61,7
26/08/2022;14:00:00;24,2;58,5
26/08/2022;14:15:00;23,9;56,4
26/08/2022;14:30:00;23,8;55,0
26/08/2022;14:45:00;23,7;53,5
26/08/2022;15:00:00;23,9;55,6
26/08/2022;15:15:00;23,9;56,4
26/08/2022;15:30:00;23,8;55,3
26/08/2022;15:45:00;23,8;55,8
26/08/2022;16:00:00;23,8;56,2
26/08/2022;16:15:00;23,9;57,5
26/08/2022;16:30:00;24,0;56,7
26/08/2022;16:45:00;24,0;56,7
26/08/2022;17:00:00;24,0;57,0
26/08/2022;17:15:00;24,0;57,5
26/08/2022;17:30:00;24,0;57,1
26/08/2022;17:45:00;24,0;56,9
26/08/2022;18:00:00;24,0;56,9
26/08/2022;18:15:00;24,0;58,0
26/08/2022;18:30:00;24,2;57,9
26/08/2022;18:45:00;24,3;58,4
26/08/2022;19:00:00;24,3;58,5
26/08/2022;19:15:00;24,4;58,7
26/08/2022;19:30:00;24,4;58,8
26/08/2022;19:45:00;24,4;59,1
26/08/2022;20:00:00;24,4;59,2
26/08/2022;20:15:00;24,4;59,4
26/08/2022;20:30:00;24,4;59,4
26/08/2022;20:45:00;24,4;59,6
26/08/2022;21:00:00;24,4;59,6
26/08/2022;21:15:00;24,4;59,8
26/08/2022;21:30:00;24,4;59,9
26/08/2022;21:45:00;24,4;60,3
26/08/2022;22:00:00;24,5;60,4
26/08/2022;22:15:00;24,4;60,5
26/08/2022;22:30:00;24,5;60,5
26/08/2022;22:45:00;24,5;60,4
26/08/2022;23:00:00;24,4;60,3
26/08/2022;23:15:00;24,5;60,3
26/08/2022;23:30:00;24,5;60,4
26/08/2022;23:45:00;24,5;60,4
27/08/2022;00:00:00;24,5;60,4
27/08/2022;00:15:00;24,5;60,4
27/08/2022;00:30:00;24,5;60,4
27/08/2022;00:45:00;24,5;60,6
27/08/2022;01:00:00;24,5;60,6
27/08/2022;01:15:00;24,5;60,5
27/08/2022;01:30:00;24,5;60,6
27/08/2022;01:45:00;24,5;60,7
27/08/2022;02:00:00;24,5;60,7
27/08/2022;02:15:00;24,5;60,7
27/08/2022;02:30:00;24,5;60,8
27/08/2022;02:45:00;24,5;60,7
27/08/2022;03:00:00;24,5;60,8
27/08/2022;03:15:00;24,5;60,8
27/08/2022;03:30:00;24,5;60,9
27/08/2022;03:45:00;24,5;60,9
27/08/2022;04:00:00;24,5;61,0
27/08/2022;04:15:00;24,5;60,9
27/08/2022;04:30:00;24,5;61,0
27/08/2022;04:45:00;24,5;61,1
27/08/2022;05:00:00;24,5;61,3
27/08/2022;05:15:00;24,5;61,3
27/08/2022;05:30:00;24,5;61,3
27/08/2022;05:45:00;24,5;61,4
27/08/2022;06:00:00;24,5;61,5
27/08/2022;06:15:00;24,5;61,6
27/08/2022;06:30:00;24,5;61,8
27/08/2022;06:45:00;24,5;61,9
27/08/2022;07:00:00;24,5;62,0
27/08/2022;07:15:00;24,5;62,0
27/08/2022;07:30:00;24,5;62,0
27/08/2022;07:45:00;24,5;62,2
27/08/2022;08:00:00;24,5;62,1
27/08/2022;08:15:00;24,5;62,2
27/08/2022;08:30:00;24,5;62,1
27/08/2022;08:45:00;24,5;62,1
27/08/2022;09:00:00;24,5;62,2
27/08/2022;09:15:00;24,5;62,7
27/08/2022;09:30:00;24,5;62,3
27/08/2022;09:45:00;24,5;61,9
27/08/2022;10:00:00;24,6;61,8
27/08/2022;10:15:00;24,5;61,5
27/08/2022;10:30:00;24,0;56,7
27/08/2022;10:45:00;23,8;55,6
27/08/2022;11:00:00;23,7;53,7
27/08/2022;11:15:00;23,6;53,7
27/08/2022;11:30:00;23,5;52,1
27/08/2022;11:45:00;23,5;51,9
27/08/2022;12:00:00;23,4;50,5
27/08/2022;12:15:00;23,4;51,3
27/08/2022;12:30:00;23,4;49,6
27/08/2022;12:45:00;23,3;49,9
27/08/2022;13:00:00;23,3;49,7
27/08/2022;13:15:00;23,2;49,5
27/08/2022;13:30:00;23,2;49,7
27/08/2022;13:45:00;23,2;49,5
27/08/2022;14:00:00;23,1;48,9
27/08/2022;14:15:00;23,1;48,4
27/08/2022;14:30:00;23,1;48,3
27/08/2022;14:45:00;23,0;48,0
27/08/2022;15:00:00;23,0;47,8
27/08/2022;15:15:00;23,0;48,4
27/08/2022;15:30:00;23,0;47,6
27/08/2022;15:45:00;23,0;48,4
27/08/2022;16:00:00;23,2;49,3
27/08/2022;16:15:00;23,5;50,1
27/08/2022;16:30:00;23,7;50,7
27/08/2022;16:45:00;23,8;51,1
27/08/2022;17:00:00;23,8;51,7
27/08/2022;17:15:00;23,9;52,1
27/08/2022;17:30:00;23,9;52,6
27/08/2022;17:45:00;24,0;53,3
27/08/2022;18:00:00;24,0;53,6
27/08/2022;18:15:00;24,0;54,2
